squareMeters,numberOfRooms,floors,numPrevOwners,basement,attic,garage,price
24278,59,60,8,6038,3508,673,2430050
18937,50,45,3,5676,4159,263,1899216.1
82865,32,97,6,7868,9394,637,8296881.1
58599,96,97,9,140,8153,935,5862285
85101,91,44,3,908,9450,104,8517678.5
95649,3,8,7,9403,669,253,9567841.2
2448,87,30,8,170,9533,158,251247
31539,62,11,6,8253,9833,749,3158408
96853,91,62,8,9286,3999,616,9689548.7
64718,54,4,6,3947,659,781,6476248.3
5263,64,25,3,2881,1324,659,530890.4
1115,97,96,6,1015,6156,517,129053.4
35568,6,26,9,951,5246,724,3558401.8
98423,8,10,4,7336,2547,111,9843291.1
78772,64,60,1,6523,4244,275,7887820.5
6592,59,99,6,3049,3677,396,666733.4
22773,16,44,10,8129,4394,501,2283953.9
4800,51,83,5,3715,24,786,489132.5
65322,24,67,3,4968,7739,923,6543253.5
29310,74,3,4,10,5197,968,2932138
70742,95,99,1,552,1971,261,7091010.3
60239,37,77,5,7220,5238,276,6032661.8
35693,67,94,4,755,7911,149,3579115.2
8395,94,2,6,1618,5529,833,842343.9
81718,46,20,2,8712,7677,179,8179978.5
79368,63,14,5,2341,7686,743,7940744.3
35420,86,43,4,4993,1948,813,3543382
33267,84,68,6,2950,8565,631,3329395.8
57971,35,41,1,4187,8577,977,5800901.3
17686,100,66,9,3069,161,303,1777384
59159,62,80,3,1811,3602,428,5921171.7
75700,25,55,1,7489,2230,433,7571506.3
92384,95,3,9,789,1421,455,9239195.4
87425,60,61,8,1411,6079,715,8748652.4
18040,80,62,1,3029,3408,157,1813007.6
68992,99,39,9,2245,7012,682,6907585.5
10141,66,48,3,9916,9931,372,1020755.7
83647,83,33,9,6035,2696,405,8367526.3
94846,26,60,6,887,419,441,9492403.4
42105,72,5,7,7013,2111,480,4211221.5
49833,93,48,4,6874,3053,194,4991168.7
35825,25,12,5,7272,8481,167,3587596.2
69428,8,1,1,8231,1812,118,6944939.3
77287,55,86,2,5138,8884,437,7734572.4
13166,33,80,3,4804,6606,1000,1323421.9
46131,38,15,6,7725,7497,249,4619824.5
37111,54,85,4,2218,6396,679,3720632.1
46540,26,85,7,5740,2401,667,4656975.9
32369,98,32,1,5326,5077,182,3242795.3
2192,69,84,1,9578,3627,748,226924.9
22752,14,58,10,7726,6506,988,2284238.8
43252,4,14,1,9888,331,691,4326741
64697,9,56,6,1581,9560,510,6474788.5
93168,74,58,9,6692,923,690,9321665.2
94681,15,38,3,4413,4556,757,9476231.8
27903,21,65,5,7234,1491,211,2800107.7
2943,1,29,2,4470,8588,851,302523.5
80746,36,19,3,7670,1538,892,8077153.3
13449,81,99,9,9907,7141,293,1356395.6
66907,24,93,4,6630,8145,366,6703560.2
83377,43,45,5,937,2463,831,8342685.3
77849,12,55,9,1951,48,303,7789805.2
92759,90,21,8,3299,4523,760,9280104.2
47283,43,6,1,9325,6508,856,4734429.2
96593,95,79,7,222,645,761,9665702.9
71226,52,66,4,7795,7032,782,7127541.5
49136,9,48,3,4728,1455,998,4919606.6
67434,67,16,6,3840,7239,906,6749956.7
55324,87,47,7,2998,9303,291,5535750.4
43410,68,30,4,5208,8672,754,4346921.6
54919,13,15,3,4870,2998,647,5497882.6
3880,24,85,6,8299,9128,246,394027.3
7028,35,20,10,7528,1094,219,711682.5
31433,31,6,5,2568,2822,145,3152681.6
83521,59,47,7,3228,7518,195,8360843.7
60797,97,13,2,558,1845,986,6088961.2
86284,100,22,4,7612,7741,366,8632859
44966,52,18,10,5180,6140,328,4497556
18932,36,51,9,3661,8156,110,1897312.1
91250,88,73,3,9598,2750,273,9129722.7
92563,2,22,8,4159,5790,722,9262042.3
48319,59,54,4,412,8014,378,4839740.8
27565,79,3,9,5802,4636,634,2760622.9
38455,44,77,7,9249,7247,663,3851261
66180,6,80,5,3288,5651,164,6619700.3
43037,78,82,10,8444,2540,426,4310516.5
49365,94,46,9,871,8087,185,4941743.6
7364,45,77,10,4918,8690,650,746098
49588,36,75,7,9692,6974,301,4963749.8
51957,65,16,8,3141,2522,988,5199371.1
31383,68,12,1,3741,6864,877,3144398.8
97271,53,64,4,9741,1674,800,9738138.1
74271,67,6,3,7245,718,756,7430269.2
37217,90,85,7,2628,9985,309,3729864
61295,43,76,1,8048,688,329,6135795.5
53067,14,74,4,7988,3151,647,5312209.1
45732,86,32,2,7868,2299,462,4583088.1
73470,43,32,2,5516,47,234,7356027.1
75839,41,73,9,402,4872,886,7595476.9
19658,53,31,9,7965,1625,818,1969247.5
67974,48,2,7,6054,166,788,6797812.1
14195,3,41,6,3179,8066,116,1421839.1
12624,45,68,4,270,5844,506,1268100.1
12739,100,70,8,7855,3597,910,1278581
50567,50,19,3,1657,7647,531,5058199.3
25079,10,99,6,727,1060,841,2515722.8
14856,3,57,1,3592,3199,819,1490234.8
48408,85,60,5,918,4329,176,4844150
9423,51,56,9,2142,6254,926,944455
82614,37,60,1,58,4179,875,8269246.2
15726,33,40,4,359,9031,867,1580718.3
78671,86,17,6,5203,1318,841,7868709.3
20197,64,97,7,6461,2859,138,2027294
30713,97,64,9,9968,4515,446,3079646.1
83019,10,79,2,9536,5524,432,8307344.3
34639,25,98,2,8732,8680,421,3474105.7
19606,82,89,10,7187,1788,668,1972219.9
54753,100,84,1,8285,9972,281,5482557
35750,84,99,4,4748,1335,721,3587011.1
40776,63,5,7,7587,4245,188,4083372.5
76938,62,64,6,9365,3276,850,7697356
22421,30,46,6,6380,6562,776,2245981.6
78379,4,3,2,4238,7147,140,7845253.2
28804,79,36,2,8294,963,937,2884048.8
2434,16,18,5,5345,890,884,253611.3
23281,86,30,3,9637,4835,136,2329260.4
92417,91,7,10,8642,1223,412,9242684.1
82560,46,56,8,3950,4525,218,8258817.2
24936,67,70,4,5815,973,349,2498112
3261,7,52,4,6538,5379,172,333334.3
86526,50,89,8,4774,6436,735,8668619.3
81673,47,3,2,2412,4500,767,8171876.3
17901,47,23,1,8653,1519,734,1791955.1
86179,26,2,4,894,1124,363,8622983.3
84465,47,64,1,5688,4033,418,8455710.3
37916,26,52,8,4276,5143,627,3798906.4
20852,100,11,2,9496,4175,629,2096217.3
86258,100,55,7,6357,410,555,8632872.8
25784,73,3,1,4807,1794,121,2579008.5
27925,99,93,7,483,7178,249,2805117.1
59522,13,24,5,3542,7925,394,5959601.6
31741,97,89,10,6044,9099,675,3186350.4
37491,53,53,7,689,2715,620,3756011.6
74283,72,61,4,5945,8122,594,7441067.7
1251,58,34,7,7111,4200,130,128837.4
6389,11,100,7,9768,1733,479,645862.1
92090,7,9,7,6989,8355,504,9210284
85562,99,33,10,5732,9105,386,8560277.7
90722,46,30,7,1975,2598,690,9075929.9
66159,81,26,7,5825,1874,434,6622247.1
71481,48,35,3,9555,9808,942,7153828.7
20166,8,89,9,5504,4,845,2022517.2
14635,58,82,8,6425,3653,465,1471115.7
9180,33,47,3,5264,6618,534,926287.1
45330,28,9,7,7772,3200,627,4538131.8
39486,33,94,5,187,2104,583,3955805.7
85448,35,54,3,6809,4496,202,8548169.3
54941,21,87,2,8814,1318,330,5500531
46317,20,87,6,3009,2790,959,4634439
36842,15,36,1,7010,113,855,3686933.3
40101,82,68,4,1153,5161,794,4023279.9
38586,18,82,6,2920,4866,185,3866990.2
14274,66,88,9,243,5257,349,1432787
63860,52,95,9,9641,2513,934,6392454.7
34891,65,34,4,1871,5828,169,3496198
98433,15,62,8,2401,7205,317,9851666
98827,89,73,4,647,1865,514,9886586.4
52100,3,55,5,5990,4074,503,5212486.8
19185,89,84,2,8514,1414,221,1926146.6
58027,9,35,9,8401,6632,865,5807819.5
93409,38,9,6,7980,7771,622,9342104.3
28193,90,82,4,4083,2224,643,2830504.8
24936,52,94,7,1318,8153,993,2503388.5
5579,97,93,9,5773,8839,368,567203
87479,74,78,3,3269,433,829,8752889.4
60824,96,34,10,8330,8628,165,6086663.5
54888,66,33,8,182,1071,853,5494594.7
46865,18,39,3,1187,7858,912,4690710
41143,70,93,1,5736,7314,952,4116195.3
61847,85,96,9,7804,9945,718,6190109.4
16016,35,2,6,3311,1636,967,1611775.6
30159,16,9,6,7204,1534,520,3021149.3
32597,81,64,7,7663,2244,385,3269431.3
91824,65,75,4,4280,6849,883,9191892.1
90097,38,94,2,5202,1312,957,9020358.3
85854,62,46,8,6111,3208,516,8592747.1
6556,57,46,5,715,154,832,665259.7
83808,55,86,6,4434,631,553,8396265.2
41301,83,31,1,3108,7771,120,4138612.7
51517,32,83,3,3752,4322,890,5155871.8
94856,7,34,2,9235,9379,120,9488018.4
3818,4,32,1,6682,7735,546,383235.1
24297,73,20,10,9339,7685,863,2432581.2
80656,29,26,8,5837,1814,127,8072208.2
84254,41,95,7,3106,6500,992,8436781
96140,47,28,7,2566,8569,106,9615267.7
4261,94,74,9,2648,2283,667,433557.6
9502,8,22,1,9415,7629,445,957812.5
46390,27,87,5,6706,5122,623,4645999
77989,66,45,7,8263,182,997,7809037.7
36563,95,78,5,8063,8651,626,3668071.2
27492,38,1,10,5607,9065,951,2749560.2
63720,18,59,1,279,5973,542,6380496
88328,35,19,3,4895,5965,636,8836891
10559,13,42,9,6513,7298,720,1059700.1
36799,62,15,6,8005,7603,548,3680514.8
52899,33,54,3,2001,6340,613,5297388.6
67697,71,15,7,7645,9826,112,6775896.3
82372,55,2,6,6577,9864,876,8241290.2
93197,76,46,9,992,2660,876,9325361.9
68703,16,12,9,3071,927,442,6874684.7
44626,46,39,8,2047,8088,824,4468759.4
48809,16,54,4,3253,4852,916,4884591.2
61152,84,34,1,8053,8240,884,6121942.7
25230,26,28,5,3447,6381,846,2528241
55153,50,8,9,7646,1854,308,5521415.7
15320,44,25,2,9146,8766,580,1541104.1
62064,15,42,4,6148,2600,705,6210682.3
84285,95,32,9,6570,1402,888,8439379.3
35067,47,30,4,9739,3002,602,3515220.2
70945,92,13,2,621,6671,537,7099572.1
69348,68,44,10,2039,9886,408,6937939.6
23705,8,88,6,138,3813,591,2381470
53359,28,47,6,2648,3286,652,5340229.8
52801,60,25,6,4699,9340,326,5286434.9
79109,84,36,8,7903,4020,886,7917767.1
6305,86,98,4,9743,6046,133,640701.2
19739,67,84,6,1335,19,227,1979188.1
72838,60,31,4,3357,7033,678,7285684.8
94639,10,72,10,5829,6959,237,9472276.1
43503,94,34,8,4752,6325,427,4357290
36489,98,58,9,206,7357,359,3653934.6
67397,53,51,2,2690,4018,534,6749164.3
22136,28,72,5,7089,3362,215,2218930.7
66819,4,54,10,2132,4775,761,6694413.9
39688,69,79,7,3321,7469,793,3974008.3
66670,26,42,2,8416,5210,715,6669170.4
66274,25,76,7,5386,8030,295,6632910.5
67125,40,49,9,8717,4546,142,6717281.3
72239,23,20,3,9534,7142,955,7226199.3
71846,42,4,7,1399,7325,291,7185293.9
73190,67,27,2,2873,9717,157,7331191.1
20258,100,60,9,5859,8924,922,2033594.1
79176,5,45,7,7164,2510,806,7919191.6
54927,67,16,6,8481,211,613,5494599.7
62960,39,72,1,3214,2650,643,6305088.3
7002,78,37,2,3821,9291,661,710140.5
65029,14,70,10,3184,4371,159,6507042.1
71876,43,24,10,8135,6259,618,7194841.9
81468,19,39,5,7553,1958,184,8152781.9
80823,23,31,9,1180,951,307,8088333.4
57132,74,70,8,671,6361,832,5724484.4
29528,60,16,4,2515,8986,934,2954357.6
80759,34,79,8,1339,3938,242,8087126.9
94540,98,20,1,5199,1873,568,9460696.2
48070,2,65,7,4077,1755,109,4812736.3
8962,89,49,5,4716,3046,742,906747.8
41738,48,41,8,3875,2916,856,4176013.9
62314,96,32,2,3322,6315,584,6241387.7
50668,4,29,10,8205,7911,502,5071084.6
2725,13,50,2,9573,3744,146,280421.4
88205,20,63,1,7110,9933,404,8827584.8
51785,24,81,2,7229,984,865,5191640.3
52284,59,58,3,6926,9421,301,5236681.3
77411,3,9,8,6481,2257,152,7746795.8
50875,65,43,1,8637,4362,178,5097157.1
5640,2,44,2,8766,2956,313,567329.8
4371,73,13,2,9765,5276,563,440119
98257,19,69,2,8466,1595,689,9828903.1
90499,27,75,7,7822,268,745,9057504.7
622,81,17,2,6506,9958,528,63977
40777,39,53,7,5905,2249,885,4085326.3
1008,4,73,6,7988,6306,505,102749.5
57718,14,69,4,9975,7703,573,5781612.3
17167,90,60,3,9477,7933,757,1722105.4
46131,39,31,9,8713,7161,933,4616542.3
40567,56,96,3,8629,606,491,4065377.1
77151,59,7,3,7404,8951,535,7718218.6
94943,96,21,10,6589,7628,917,9497260.1
31179,87,56,5,5749,3901,641,3126446.8
80693,79,80,4,5794,2813,653,8078843.8
16145,57,24,10,3209,791,265,1624354.8
9678,10,87,9,2142,7722,787,971236.8
73554,81,46,2,5221,7101,289,7358902.4
6914,33,29,1,1723,5850,263,697528.6
2995,85,10,3,9970,9684,569,303184.9
68245,23,99,1,7027,3022,374,6827724.5
52649,43,54,7,908,3248,503,5272349.4
39040,42,50,8,9320,5752,936,3905700.9
33936,95,93,8,11,4743,590,3406131.8
18762,97,7,5,2869,7616,504,1880746.1
40952,58,57,10,1473,2886,688,4104641.4
90404,26,9,4,4656,3857,931,9048377.4
94947,30,97,2,4753,9807,364,9501779
81866,45,53,5,6574,4155,396,8192664.7
49909,3,5,6,3565,889,228,4994456.6
31042,52,48,3,1653,1060,294,3111504.7
35810,65,100,9,1939,695,696,3589881.1
2985,53,12,2,7032,564,943,301138.1
63693,2,36,9,5515,1292,873,6375077.5
94754,53,82,10,3353,4076,688,9481349
15162,41,91,4,8215,1305,806,1521757.2
32956,2,46,8,7599,4489,838,3305549.3
96224,16,33,10,6992,4172,573,9627880
86806,78,96,9,8692,1807,515,8683516.1
42537,43,74,2,6399,7712,547,4256423
77045,29,25,4,6537,6920,955,7708578.3
76912,77,2,2,5294,2174,993,7695798.5
33814,70,63,6,3128,8963,328,3390442.4
4052,14,34,3,247,4181,953,416251.2
634,64,10,6,5713,4559,588,66144
32325,98,22,1,8975,5166,758,3237949.9
59348,69,45,8,3429,8363,876,5939099.5
40148,80,91,10,9401,9584,692,4023820.3
62064,33,34,1,4987,198,710,6216761.7
23172,83,19,5,7661,1185,435,2319447.5
80277,78,27,9,5542,1722,523,8038200.9
62236,45,32,6,5406,2590,919,6224903.1
58110,7,1,3,9379,7325,499,5814953.3
99952,41,69,7,1285,7588,192,9998411
9780,95,36,7,7110,8941,537,982222.2
26230,91,21,6,4570,2280,474,2630871.5
44509,50,26,3,7221,7761,267,4454810.5
94182,78,58,2,1660,5065,535,9426417.5
28309,57,36,2,3323,265,501,2838029.9
98710,68,40,5,3411,7396,260,9877813.4
6362,94,95,2,4341,2967,328,644794.4
21857,93,16,4,8040,8580,147,2191307.6
60064,57,93,4,8570,972,490,6014103.5
41526,16,91,1,8349,600,575,4163200.4
65163,42,49,1,1666,6845,940,6521655.8
38355,80,22,7,5234,2855,487,3840740.2
8020,80,85,2,6296,6951,970,810755.2
95780,86,36,3,3382,8968,301,9583143.1
63267,74,36,6,988,5333,316,6335282.7
69314,16,80,7,2084,8349,118,6940209
37781,12,31,9,9571,376,472,3781636
77210,59,27,3,1272,1418,217,7729101.9
50792,60,74,5,9192,6411,451,5089100.1
98934,70,95,3,9407,6596,138,9902124.3
74265,33,87,10,2985,4358,777,7437378.4
93180,87,54,1,531,6556,776,9324362.6
4809,39,48,7,4742,4187,923,484933.3
91673,4,47,2,2224,5015,153,9170900.1
13027,58,2,7,8344,8116,341,1306637.1
40010,53,20,1,2162,966,275,4006702.2
86019,21,91,9,4019,1854,829,8611760.4
65427,85,81,7,2049,5817,651,6544509.3
52202,5,69,4,8270,4988,551,5225648
85345,61,22,3,6755,7949,959,8541574.5
7472,14,16,3,1922,9826,208,753639.1
60167,16,81,3,2881,7250,881,6023926.4
822,31,17,9,6382,4972,819,86104.4
17889,58,84,9,6772,2305,250,1797252.2
78122,61,33,5,6797,1289,954,7815968.8
39831,51,78,7,803,6173,125,3989679.3
67947,11,79,10,5715,168,917,6798431
90265,45,4,1,7773,6002,827,9026973
21522,93,11,8,2259,4540,804,2157060.8
79298,57,64,3,2025,4962,824,7935780.7
6481,86,60,10,3579,325,517,660339.7
87204,87,90,1,6225,8458,192,8729160.7
19526,16,55,2,5752,6845,562,1962173.9
61527,63,49,6,464,7911,705,6157867.7
52141,9,35,4,8712,3429,487,5215581
45370,56,28,5,7717,5701,583,4545472.1
38511,71,27,3,9764,768,123,3852614.5
54462,3,36,5,5999,9800,800,5458103.1
83847,31,73,3,8793,7600,759,8386564.8
70213,9,32,8,3866,9959,322,7025651.1
22328,37,54,6,5198,4912,827,2243514.8
72870,25,29,7,1533,5684,167,7293420.7
34980,16,84,8,2449,6895,129,3507649.6
73136,77,88,9,1730,5017,967,7325694.6
90087,29,80,3,63,3342,498,9015048.5
16714,61,9,6,6412,3348,933,1675672.8
52455,54,20,1,943,2747,443,5250717.1
10817,97,12,9,2414,2166,654,1087354
95367,11,41,10,630,5660,730,9539232
94018,60,99,3,3034,6752,781,9414111.4
38947,91,76,5,1230,9710,867,3897019.6
46976,97,91,1,6827,9127,844,4705156.6
34673,52,30,4,9532,1917,822,3473056.1
17392,99,78,4,6280,8037,442,1745197.1
43359,82,51,7,9880,5583,831,4341769.1
32309,58,88,9,6445,8208,542,3242419.2
88352,61,100,3,8867,9164,597,8844632.7
50878,23,9,3,5153,7971,135,5089157.6
60886,15,12,7,8290,911,252,6090272.5
63792,73,39,3,4550,3561,738,6381705
85215,25,1,7,2403,4215,810,8526942
80998,28,34,3,7518,8947,618,8107792.2
29250,3,71,5,187,3829,729,2935648.5
37941,47,41,1,2711,3290,583,3796341.3
11242,14,75,1,9700,6653,562,1127009
91558,18,46,1,8565,4031,304,9158541.2
87819,30,4,1,5912,8808,377,8782664.6
10035,15,6,5,440,8905,961,1006634.5
57676,66,47,7,8251,6471,583,5769101.1
20297,18,82,9,8804,2533,101,2035832.2
68006,63,80,4,4738,6395,473,6812540
48994,59,3,9,8889,3281,255,4904547.2
66738,7,19,8,4510,2284,726,6680395.5
22855,24,80,9,2046,6048,906,2289561.7
21196,34,7,8,2789,1661,128,2124683.4
36702,66,45,3,8850,1996,476,3678080
76612,28,57,5,4407,8646,210,7670470
22974,86,50,10,1698,3151,826,2300702
16348,12,4,10,6070,1893,542,1640404.8
50109,4,27,1,478,2348,690,5019832.8
41759,49,64,10,7628,3413,557,4181321.5
19572,96,64,1,6782,4306,383,1969866.7
712,29,19,8,330,5343,661,80879.9
88172,3,41,7,8601,2661,190,8818402.8
46944,65,2,3,4029,4690,158,4699401.5
79649,51,98,8,3251,7009,261,7976501.9
27488,63,28,4,5009,2024,718,2756731.4
10972,90,73,10,3653,797,923,1105258.7
17797,13,82,10,1253,9280,579,1792290.2
16252,30,58,7,6786,6868,748,1630793.8
71603,39,7,1,1864,7586,402,7169029
87022,60,89,6,9969,5786,874,8707681.2
62289,32,96,8,3573,1202,423,6233774.8
5825,60,90,2,4888,779,424,598186.6
85225,40,21,2,4706,6461,482,8527022.3
5820,41,78,4,5270,9562,435,592006
90539,14,81,3,8002,9179,521,9069445.2
35233,53,52,6,1637,1214,361,3536738
98559,33,94,2,3762,2324,173,9862559.1
58056,17,29,9,927,1440,955,5809089.8
91207,63,26,7,8088,467,976,9126333.4
67923,20,66,7,2913,8669,512,6799955.8
12641,28,63,9,2049,9115,528,1272159.2
35691,53,95,5,8370,3039,340,3582171.6
48627,54,87,2,9952,788,607,4871835
5183,31,78,3,6823,7715,864,521772.3
16631,68,95,9,1180,3762,681,1667835.3
18144,19,8,5,5561,55,554,1819929
10586,27,6,10,7139,503,558,1066983.1
64235,25,69,10,5291,27,187,6431380.2
88584,15,87,4,7946,2319,769,8867048.1
2310,61,9,4,8380,1472,470,234237.2
55217,65,28,7,6282,7944,669,5526674.7
64539,20,68,8,8487,3346,709,6457482.2
90947,89,61,6,5886,1712,225,9103454.4
68837,41,55,9,2198,6275,367,6889494.7
60721,88,48,6,4906,7257,954,6073407.5
51459,49,28,8,485,5888,424,5149505.2
12820,41,16,8,3771,2543,661,1283027.8
20734,34,63,3,9622,9170,731,2077771.5
91988,53,47,4,766,2879,452,9206879.6
40286,85,51,2,5570,6932,500,4035154.3
10719,77,17,2,9253,3133,116,1076789.8
17783,28,1,3,9688,766,172,1778779.3
72065,52,34,2,9962,9330,339,7210625.5
58626,55,30,3,7840,7310,964,5866206.3
13147,61,71,2,6253,9798,544,1326980.7
90304,95,78,5,4093,6738,807,9044776
80780,98,55,8,8744,8504,213,8088913.6
82301,20,21,3,9558,9272,775,8232053.2
78039,10,9,9,1944,3096,119,7804837
92783,37,57,3,4561,4678,305,9281484.6
67134,92,60,1,6867,2317,753,6719369.2
27792,11,15,6,5470,3384,487,2786854.7
96637,55,8,6,8396,5934,159,9667457.8
36877,89,92,7,8435,8017,705,3695191.8
88120,13,17,5,455,2099,477,8816378.9
4385,55,56,4,8249,6409,357,445694.6
75903,20,27,1,1609,7710,601,7594699
1171,86,85,3,1662,4926,884,126268.7
44615,18,34,4,128,9655,693,4465651.2
65543,81,90,3,9519,8575,396,6559662.8
17246,95,10,9,6326,710,921,1728544.7
7236,30,52,10,9700,6972,140,725656.3
32078,91,65,3,5986,2720,377,3209311.2
82184,14,48,4,6520,5915,171,8221783.1
6686,43,26,2,551,6929,464,675399
18536,7,28,10,7513,4973,465,1856793.4
52683,43,57,9,502,6551,959,5274308.7
32286,69,11,5,2290,6267,267,3233772.8
34796,74,47,9,9407,9680,776,3483606.1
26669,69,82,5,2089,2358,254,2671083.9
47606,49,16,4,5121,7516,371,4763586.1
91435,61,92,10,4904,9265,292,9153666.9
889,53,30,7,2656,236,847,92858.9
67511,24,67,10,8668,4278,279,6759802.6
52655,82,6,4,5798,2978,750,5266351
82432,43,57,8,192,8625,200,8245134.5
75680,100,77,2,5647,3336,210,7572315.9
28543,26,29,7,6817,7395,529,2859167
66851,93,87,4,5318,4423,678,6691843
49031,37,37,3,1634,704,396,4910323
71630,5,45,4,2176,1444,973,7169854.6
25362,76,71,3,3557,1188,395,2545732.5
87412,89,40,7,6150,4077,241,8745542
41057,22,18,3,449,5255,162,4106731.4
93325,38,73,10,7511,5398,626,9346064
40330,49,28,4,659,9713,215,4034416.8
5134,31,14,4,2307,8414,974,519772.4
93443,16,93,3,9796,3588,139,9349955.5
55558,74,85,8,867,5460,215,5564448
61694,58,4,7,2380,5219,726,6172206.1
32713,97,93,8,5579,8515,332,3278723
9428,45,34,10,2787,5175,744,944839.1
92032,81,5,1,9502,7554,268,9212773.2
28091,77,93,8,9433,7783,390,2815613.5
54706,39,46,2,6787,5880,467,5475756
97429,13,29,1,6846,9333,675,9751706.1
7808,72,18,9,1463,6628,834,789027.8
60265,97,45,9,4110,1675,599,6033313
57850,32,93,10,7085,3863,141,5789083.3
72554,16,79,5,8908,6398,758,7268379.4
6966,21,97,3,6552,7160,893,700650.8
79957,45,42,1,7192,9128,599,8003950
3629,4,33,3,2249,9889,202,369764.1
8732,25,37,6,4070,8862,763,876270.1
56514,33,48,3,3987,3165,677,5652969.1
20533,93,91,9,9659,7883,618,2056508.9
16625,27,8,9,1946,2358,545,1664023.4
12313,50,55,4,8829,816,803,1240834.8
68052,4,5,3,189,6541,269,6805894.2
35383,92,96,10,6067,4440,271,3548725.9
8977,51,56,1,6239,8870,149,905128.5
79356,46,24,3,1994,904,601,7940419.1
67639,99,58,6,7153,1961,785,6768972.2
21145,70,84,9,923,9613,188,2119485.7
26009,18,9,6,5716,7143,801,2606754.7
68580,4,53,8,9874,3802,1000,6863504.7
88780,51,89,1,4778,6238,275,8887352.6
72114,51,32,5,9165,7506,176,7215802
89756,47,36,6,7684,3770,860,8980810.8
1770,61,15,5,364,3072,658,183765.5
20109,91,28,5,8494,2609,858,2017287.6
61067,99,39,3,691,1255,244,6110904.3
30690,10,52,6,4645,4549,474,3072879.5
12161,11,16,8,9463,6096,996,1218405.5
47364,47,9,7,9364,9106,740,4739985.9
57066,20,39,5,2545,5737,971,5711304.1
97760,89,82,1,5082,6185,744,9780377.1
47476,85,92,5,8099,9268,866,4761612
32176,58,43,1,2285,1903,198,3220156.9
98547,17,100,8,5959,9364,573,9865243.1
86171,22,79,7,9062,4101,100,8621486.1
65711,20,63,9,5463,2530,523,6579419.2
73585,89,56,3,105,845,210,7359509.9
26665,68,62,9,131,336,656,2671587.1
69094,22,67,8,2649,6865,681,6919039.8
27538,9,34,2,993,3698,209,2761292
64922,3,11,5,1975,7979,225,6500624.3
74600,64,21,5,6617,5061,226,7461192.4
56595,94,2,10,2429,2837,162,5664278.4
18037,91,16,7,4570,8309,336,1805824.9
56587,50,98,10,6539,3876,505,5670619.6
20105,98,20,9,5797,4324,836,2017609.9
46322,61,1,5,8312,6675,546,4632807.5
31301,13,91,6,7180,184,878,3142338.8
91952,19,80,9,6435,1458,978,9207839.5
92948,46,47,4,2471,9824,213,9297047.7
